order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_rep,brand_name
288,Ouida Gregory,Merrick,NY,6/25/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
288,Ouida Gregory,Merrick,NY,6/25/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
288,Ouida Gregory,Merrick,NY,6/25/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
289,Phyllis Hill,Syosset,NY,6/27/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
289,Phyllis Hill,Syosset,NY,6/27/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
289,Phyllis Hill,Syosset,NY,6/27/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
290,Marni Bolton,Lancaster,NY,6/28/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
290,Marni Bolton,Lancaster,NY,6/28/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Heller
290,Marni Bolton,Lancaster,NY,6/28/2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
291,Alane Kennedy,Spring Valley,NY,6/29/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
291,Alane Kennedy,Spring Valley,NY,6/29/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
292,Van Peters,Houston,TX,6/29/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
292,Van Peters,Houston,TX,6/29/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,Surly
292,Van Peters,Houston,TX,6/29/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Trek
293,Rubye Mccall,Troy,NY,6/30/2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
293,Rubye Mccall,Troy,NY,6/30/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
294,Lavona Austin,Utica,NY,7/1/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
294,Lavona Austin,Utica,NY,7/1/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
294,Lavona Austin,Utica,NY,7/1/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
294,Lavona Austin,Utica,NY,7/1/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
295,Benny Bender,Elmont,NY,7/1/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
296,Gabriela Warren,Long Beach,NY,7/4/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
296,Gabriela Warren,Long Beach,NY,7/4/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
296,Gabriela Warren,Long Beach,NY,7/4/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
296,Gabriela Warren,Long Beach,NY,7/4/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
297,Justina Jenkins,Shirley,NY,7/4/2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
298,Janna Hayden,Longview,TX,7/4/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
298,Janna Hayden,Longview,TX,7/4/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
298,Janna Hayden,Longview,TX,7/4/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
298,Janna Hayden,Longview,TX,7/4/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Surly
298,Janna Hayden,Longview,TX,7/4/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Rowlett Bikes,Layla Terrell,Trek
299,Rayna Perry,Ozone Park,NY,7/5/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
299,Rayna Perry,Ozone Park,NY,7/5/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
300,Emmaline Huber,Mount Vernon,NY,7/5/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
300,Emmaline Huber,Mount Vernon,NY,7/5/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
300,Emmaline Huber,Mount Vernon,NY,7/5/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
300,Emmaline Huber,Mount Vernon,NY,7/5/2016,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
301,Caren Stephens,Scarsdale,NY,7/6/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
301,Caren Stephens,Scarsdale,NY,7/6/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
302,Carlena Salinas,Jamaica,NY,7/6/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
302,Carlena Salinas,Jamaica,NY,7/6/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
302,Carlena Salinas,Jamaica,NY,7/6/2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
303,Bernita Mcdaniel,Liverpool,NY,7/7/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
303,Bernita Mcdaniel,Liverpool,NY,7/7/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
304,Chelsey Hardin,Deer Park,NY,7/7/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
304,Chelsey Hardin,Deer Park,NY,7/7/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
304,Chelsey Hardin,Deer Park,NY,7/7/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
305,Camille Harvey,Huntington,NY,7/7/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
305,Camille Harvey,Huntington,NY,7/7/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
305,Camille Harvey,Huntington,NY,7/7/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
306,Charleen Hurst,Utica,NY,7/9/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
306,Charleen Hurst,Utica,NY,7/9/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
307,Christoper Gould,Shirley,NY,7/9/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
308,Charlyn Cantrell,West Islip,NY,7/11/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
308,Charlyn Cantrell,West Islip,NY,7/11/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
308,Charlyn Cantrell,West Islip,NY,7/11/2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
309,Gilma Dejesus,Scarsdale,NY,7/11/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
309,Gilma Dejesus,Scarsdale,NY,7/11/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
310,Deloris Larson,Duarte,CA,7/12/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
310,Deloris Larson,Duarte,CA,7/12/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Heller
310,Deloris Larson,Duarte,CA,7/12/2016,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
310,Deloris Larson,Duarte,CA,7/12/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
311,Shayla Hart,Woodhaven,NY,7/12/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Heller
311,Shayla Hart,Woodhaven,NY,7/12/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
312,Jame Riggs,Bay Shore,NY,7/13/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
312,Jame Riggs,Bay Shore,NY,7/13/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
312,Jame Riggs,Bay Shore,NY,7/13/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
313,Dagny Owen,San Angelo,TX,7/14/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,Surly
313,Dagny Owen,San Angelo,TX,7/14/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Trek
314,Janie Herrera,Elmhurst,NY,7/15/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
314,Janie Herrera,Elmhurst,NY,7/15/2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
314,Janie Herrera,Elmhurst,NY,7/15/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
314,Janie Herrera,Elmhurst,NY,7/15/2016,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
315,Rufina Chandler,New Hyde Park,NY,7/16/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
315,Rufina Chandler,New Hyde Park,NY,7/16/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,Trek
316,Shawnda Glover,Liverpool,NY,7/17/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
316,Shawnda Glover,Liverpool,NY,7/17/2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
316,Shawnda Glover,Liverpool,NY,7/17/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
316,Shawnda Glover,Liverpool,NY,7/17/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
316,Shawnda Glover,Liverpool,NY,7/17/2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
317,Mariam Miranda,Franklin Square,NY,7/17/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
317,Mariam Miranda,Franklin Square,NY,7/17/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
317,Mariam Miranda,Franklin Square,NY,7/17/2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
317,Mariam Miranda,Franklin Square,NY,7/17/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
318,Mallie Osborn,Newburgh,NY,7/17/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
318,Mallie Osborn,Newburgh,NY,7/17/2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
318,Mallie Osborn,Newburgh,NY,7/17/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
319,Danyell Dickerson,Central Islip,NY,7/18/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
319,Danyell Dickerson,Central Islip,NY,7/18/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
319,Danyell Dickerson,Central Islip,NY,7/18/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
319,Danyell Dickerson,Central Islip,NY,7/18/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
320,Carola Johns,Santa Cruz,CA,7/19/2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Ritchey
321,Arcelia Vinson,West Islip,NY,7/19/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
321,Arcelia Vinson,West Islip,NY,7/19/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
321,Arcelia Vinson,West Islip,NY,7/19/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
321,Arcelia Vinson,West Islip,NY,7/19/2016,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
322,Lea Irwin,New Windsor,NY,7/19/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
322,Lea Irwin,New Windsor,NY,7/19/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
323,Heide Reed,Floral Park,NY,7/19/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
323,Heide Reed,Floral Park,NY,7/19/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
324,Garland Weaver,Amsterdam,NY,7/20/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
324,Garland Weaver,Amsterdam,NY,7/20/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
324,Garland Weaver,Amsterdam,NY,7/20/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
324,Garland Weaver,Amsterdam,NY,7/20/2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
324,Garland Weaver,Amsterdam,NY,7/20/2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
325,Ernestina Skinner,Elmhurst,NY,7/20/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
325,Ernestina Skinner,Elmhurst,NY,7/20/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
325,Ernestina Skinner,Elmhurst,NY,7/20/2016,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
326,Bernetta Summers,Longview,TX,7/20/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
326,Bernetta Summers,Longview,TX,7/20/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
327,Tiesha Daniel,Scarsdale,NY,7/21/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
327,Tiesha Daniel,Scarsdale,NY,7/21/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
327,Tiesha Daniel,Scarsdale,NY,7/21/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
328,Angele Schroeder,New City,NY,7/23/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
329,Josh Shaw,Hopewell Junction,NY,7/24/2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
329,Josh Shaw,Hopewell Junction,NY,7/24/2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
329,Josh Shaw,Hopewell Junction,NY,7/24/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
329,Josh Shaw,Hopewell Junction,NY,7/24/2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
329,Josh Shaw,Hopewell Junction,NY,7/24/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
330,Gabriel Pitts,Clifton Park,NY,7/24/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
331,Yang Roth,Webster,NY,7/24/2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
332,Antonetta Rocha,Port Chester,NY,7/24/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
333,Major Merrill,Astoria,NY,7/25/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
333,Major Merrill,Astoria,NY,7/25/2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
333,Major Merrill,Astoria,NY,7/25/2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Trek
334,Hollis Rasmussen,Massapequa,NY,7/25/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
334,Hollis Rasmussen,Massapequa,NY,7/25/2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
334,Hollis Rasmussen,Massapequa,NY,7/25/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
335,Phebe Soto,South Ozone Park,NY,7/25/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
335,Phebe Soto,South Ozone Park,NY,7/25/2016,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
335,Phebe Soto,South Ozone Park,NY,7/25/2016,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
336,Saran Moses,Brooklyn,NY,7/26/2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
336,Saran Moses,Brooklyn,NY,7/26/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
337,Adriene Rollins,Plainview,NY,7/26/2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
337,Adriene Rollins,Plainview,NY,7/26/2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Trek
338,Omega Huff,Santa Monica,CA,7/28/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
338,Omega Huff,Santa Monica,CA,7/28/2016,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Surly
338,Omega Huff,Santa Monica,CA,7/28/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,Surly
338,Omega Huff,Santa Monica,CA,7/28/2016,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,Surly
338,Omega Huff,Santa Monica,CA,7/28/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,Genna Serrano,Trek
339,Shirely Cantrell,West Hempstead,NY,7/28/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
339,Shirely Cantrell,West Hempstead,NY,7/28/2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
340,Anisha Lang,Rome,NY,7/29/2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
340,Anisha Lang,Rome,NY,7/29/2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
340,Anisha Lang,Rome,NY,7/29/2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
340,Anisha Lang,Rome,NY,7/29/2016,2,3098,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
340,Anisha Lang,Rome,NY,7/29/2016,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
341,Karren Lamb,Fresno,CA,7/31/2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
342,Reyes Merritt,Staten Island,NY,7/31/2016,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
342,Reyes Merritt,Staten Island,NY,7/31/2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
342,Reyes Merritt,Staten Island,NY,7/31/2016,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,Trek
343,Iva Wilcox,Kingston,NY,7/31/2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
343,Iva Wilcox,Kingston,NY,7/31/2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
343,Iva Wilcox,Kingston,NY,7/31/2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
343,Iva Wilcox,Kingston,NY,7/31/2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
344,Romaine Salazar,Monsey,NY,8/1/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
344,Romaine Salazar,Monsey,NY,8/1/2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
344,Romaine Salazar,Monsey,NY,8/1/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
345,Shauna Edwards,Yorktown Heights,NY,8/1/2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
345,Shauna Edwards,Yorktown Heights,NY,8/1/2016,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
346,Lynne Anderson,El Paso,TX,8/1/2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
